http://www.igsnrr.cas.cn/news/picnews/202311/t20231127_6937787.html,生态环境部朱广庆、王志斌一行到地理资源所调研“美丽中国”先导专项工作进展
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725904.html,科技部副部长阴和俊到地理资源所调研
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725903.html,第33届国际地理大会在京隆重召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725902.html,汪洋副总理听取国家精准扶贫工作成效第三方评估成果汇报
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725901.html,地理资源所党委召开纪念建党95周年表彰大会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725900.html,国家精准扶贫工作成效第三方评估重大任务启动暨培训会在京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725899.html,地理资源所召开2016年度工作会议贯彻落实院工作会议精神
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725898.html,地理资源所召开2015年度学术年会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725897.html,地理资源所召开2015年度党建工作述职评议大会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725896.html,马扬带队到地理资源所进行领导班子届中考核
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725895.html,刘昌明院士学术思想研讨会在地理资源所成功举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725894.html,孙鸿烈院士学术思想研讨会在地理资源所成功举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725893.html,何岩到地理资源所调研
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725892.html,地理资源所召开党风廉政建设责任书签订会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725891.html,白春礼到地理资源所调研
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725890.html,地理资源所召开2015年度工作会议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725889.html,地理资源所2014年度科技平台年会召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725888.html,中国地理学会第十一次全国代表大会在北京召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725887.html,中国城市群发展高层论坛在北京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725886.html,汪洋副总理到地理资源所“渤海粮仓”项目基地考察
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725885.html,方新到地理资源所作党委中心组学习会辅导报告
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725884.html,地理资源所召开2014年度工作会议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725882.html,地理资源所召开群众路线教育实践活动专题民主生活会情况通报会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725883.html,秦大河院士到地理资源所作学术报告
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725881.html,地理资源所陆大道等专家向李克强总理汇报城镇化研究成果
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725880.html,地理资源所召开党的群众路线教育实践活动动员大会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725879.html,中共中科院地理资源所第四次代表大会顺利召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725878.html,中科院圆满完成芦山地震灾后恢复重建资源环境承载能力评价工作
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725877.html,“全球重要农业文化遗产试点授牌仪式”在人民大会堂举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725876.html,地理资源所召开新一届领导班子宣布大会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725875.html,中科院全面启动四川雅安抗震救灾工作
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725874.html,黄秉维先生学术思想研讨会在北京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725873.html,地理资源所召开2013年度工作会议 贯彻落实院工作会议精神
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725872.html,“中国生态系统研究网络的创建及其观测研究和试验示范”项目获2012年度国家科学技术进步一等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725871.html,“过去2000年中国气候变化研究”获2012年度国家自然科学奖二等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725870.html,方新为地理资源所和微生物所作学习十八大精神专题报告
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725869.html,孙鸿烈、傅伯杰院士一行考察非洲尼罗河源区
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725868.html,“全国科学院联盟地理资源领域战略合作研讨会暨地理资源分会成立仪式”在京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725867.html,地理资源所与加拿大西蒙弗雷泽大学签订谅解备忘录和合作协议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725866.html,李文华院士一行赴千烟洲站考察指导
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725865.html,白春礼调研中科院地理资源所
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725864.html,白春礼院长到地理资源所拉萨站考察指导工作
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725863.html,孙鸿烈院士一行到中科院拉萨站考察指导工作
http://www.igsnrr.cas.cn/xwzx/zhxw/201207/t20120706_3610100.html,“云GIS核心技术与系统研究” 项目启动会在京顺利召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725862.html,张亚平副院长一行考察禹城试验站无棣试验示范基地
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725861.html,丁仲礼到地理资源所禹城试验站调研
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725860.html,孙鸿烈刘昌明院士到中科院千烟洲站、禹城站调研考察
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725859.html,地理资源所召开“2012年度野外台站工作会议”
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725858.html,地理资源所组织编研出版系列战略研究报告 服务国家及区域发展重大战略需求
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725857.html,地理资源所召开2012年度工作会议 贯彻落实院工作会议精神
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725856.html,孙鸿烈院士一行考察广西环江土壤修复工程
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725855.html,地理资源所与陕西省地产开发服务总公司签署合作协议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725854.html,地理资源所召开2011年度领导班子民主生活会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725853.html,“国际生态系统管理伙伴计划”揭牌暨启动仪式在北京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725852.html,地理资源所与贵州凯里学院签署《校所共建凯里学院院士专家工作站》合作协议
http://www.igsnrr.cas.cn/news/picnews/201110/t20111008_3359261.html,“大尺度土地利用变化对全球气候的影响”项目中期总结会在京举行
http://www.igsnrr.cas.cn/xwzx/zhxw/201109/t20110922_3353116.html,国家自然科学基金重大项目“我国主要陆地生态系统对全球变化的响应与适应性样带研究”项目验收与学术研讨会在广州召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725851.html,地理资源所召开2011年夏季战略研讨会
http://www.igsnrr.cas.cn/xwzx/zhxw/201108/t20110808_3320301.html,发挥资源科技优势，保障西部创新发展——中国自然资源学会2011年学术年会在乌鲁木齐召开
http://www.igsnrr.cas.cn/xwzx/zhxw/201107/t20110725_3313804.html,发展中国家小型农田灌溉技术国际培训班学员到地理资源所考察学习咸水滴灌技术
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725850.html,地理资源所隆重举行庆祝中国共产党成立90周年大会暨红歌演唱会
http://www.igsnrr.cas.cn/xwzx/zhxw/201106/t20110616_3288518.html,朝鲜科学家参观地理资源所科普展厅
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725849.html,全球环境变化人文因素的检测与分析技术研究通过验收
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725848.html,何岩到地理资源所调研创先争优活动和党建工作
http://www.igsnrr.cas.cn/xwzx/zhxw/201104/t20110411_3110255.html,地理资源所与张家界市武陵源区人民政府签署共建“张家界地貌联合研究中心”协议
http://www.igsnrr.cas.cn/xwzx/zhxw/201103/t20110331_3105494.html,生态固碳/国家重大生态工程固碳项目联合启动
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725847.html,地理资源所召开党委中心组学习扩大会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725846.html,地理资源所召开2011年度工作会议   贯彻落实院工作会议精神
http://www.igsnrr.cas.cn/xwzx/zhxw/201102/t20110201_3070155.html,院所领导看望地理资源所离退休老同志
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725845.html,地理资源所成果获2010年度国家科技进步二等奖
http://www.igsnrr.cas.cn/xwzx/zhxw/201101/t20110110_3057395.html,国家人口计生委副主任王培安调研地理资源所
http://www.igsnrr.cas.cn/xwzx/zhxw/201012/t20101221_3047702.html,“京师地理讲坛”在京隆重开讲
http://www.igsnrr.cas.cn/xwzx/zhxw/201012/t20101215_3044955.html,中国科学院水资源研究中心专家委员会第五次会议在京召开
http://www.igsnrr.cas.cn/xwzx/zhxw/201011/t20101126_3032425.html,地理资源所召开党委中心组扩大会议深入学习“创新2020”规划
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725844.html,刘毅所长、成升魁书记视察“澜沧江中下游与大香格里拉地区综合科学考察”考察队
http://www.igsnrr.cas.cn/xwzx/zhxw/201011/t20101111_3008524.html,丁仲礼副院长视察地球系统科学信息共享中心
http://www.igsnrr.cas.cn/xwzx/zhxw/201011/t20101105_3003842.html,中国自然资源学会2010年学术年会在重庆举行
http://www.igsnrr.cas.cn/xwzx/zhxw/201011/t20101104_3002818.html,郑度院士在武汉分院谈环境伦理与区域可持续发展
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725843.html,李家洋副院长考察地理资源所宁夏滴灌与盐碱地治理开发试验基地
http://www.igsnrr.cas.cn/xwzx/zhxw/201009/t20100927_2974803.html,2010年全国科普日地理资源所地理科普馆建成开放
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725842.html,地理科学与资源研究所建所70周年庆祝大会在京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725841.html,地理资源所建所70周年高端学术论坛成功举办
http://www.igsnrr.cas.cn/xwzx/zhxw/201009/t20100919_2965860.html,国际科学院理事会（IAC）水计划国际研讨会在京召开
http://www.igsnrr.cas.cn/xwzx/zhxw/201009/t20100917_2965121.html,地理资源所建所70周年隆重举行摄影书画展
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725840.html,过去2000年全球典型暖期的形成机制及其影响研究项目启动会召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725839.html,周光召、李振声、胡启恒等老领导到禹城站考察指导
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725838.html,何岩带队到地理资源所进行领导班子届中考核
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725837.html,“玉树地震区域生态环境图集”专家咨询会在地理资源所召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725836.html,中科院牵头完成玉树资源环境承载能力评价报告
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725835.html,丁仲礼副院长在地理资源所召开玉树地震灾区“资源环境承载能力评价”讨论咨询会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725834.html,中科院抓紧推进“玉树灾区资源环境承载能力评价”工作
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725833.html,中国科学院区域可持续发展分析与模拟重点实验室揭牌
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725832.html,地理资源所邀请政协委员传达2010年全国两会精神
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725831.html,地理资源所召开2010年度工作会议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725830.html,面向“十二五”规划的人文-经济地理学术研讨会在我所召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725829.html,中国科学院水资源中心学术会议暨专家委员会第四次会议召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725827.html,2010年中国科学院旅游学术研讨会在我所召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725828.html,我所“中国地域空间开发的理论体系研究及重大规划实践”研究集体荣获2009年中国科学院杰出科技成就奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725825.html,我所参与项目荣获“中华农业科技奖”一等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725824.html,韩国驻华大使柳佑益一行访问中国地理学会与地理资源所
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725823.html,“森林资源遥感监测技术与业务化应用”成果荣获2009年度国家科技进步二等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725826.html,我所“中国1:100万数字地貌图研究及其应用”成果获2009年度国家科技进步二等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725822.html,我所承担的《湛江生态市建设规划》通过环保部评审
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725821.html,北京青少年科技创新“雏鹰计划”在地理资源所启动
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725820.html,2010年所长致辞
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725819.html,广西西江经济带发展总体规划项目正式启动
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725818.html,中国科学院禹城综合试验站喜庆30华诞
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725817.html,温家宝参观中国科学院建院60周年展
http://www.igsnrr.cas.cn/xwzx/zhxw/200910/t20091019_2553891.html,科学时报：百年卓越向未来  中国地理学会百年庆典大会举行
http://www.igsnrr.cas.cn/xwzx/zhxw/200910/t20091015_2551828.html,中国自然资源学会换届选举大会在上海成功召开
http://www.igsnrr.cas.cn/xwzx/zhxw/200909/t20090930_2533637.html,第七届中国水论坛在京隆重召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725816.html,我所举行首届新职工入职培训
http://www.igsnrr.cas.cn/xwzx/zhxw/200909/t20090917_2492002.html,中国科学院城市地理国际研讨会（UGCAS2009）圆满结束
http://www.igsnrr.cas.cn/xwzx/zhxw/200909/t20090901_2459654.html,我所与重庆市发展和改革委员会签署战略合作协议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725815.html,我所与湛江市人民政府签署共建“中国热带区域综合研究基地”协议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725814.html,我所与河北省涞水县签署战略合作协议
http://www.igsnrr.cas.cn/xwzx/zhxw/200906/t20090619_1816043.html,樊杰向路甬祥院长汇报区域发展领域研究设想受到肯定
